Date,Symbol,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover
16-10-2015,BAJAJ-AUTO,2450.65,2456.75,2487.75,2436.05,2458,2461.5,2465.14,187013,4.61E+13
19-10-2015,BAJAJ-AUTO,2461.5,2461.5,2480.25,2430.1,2460,2465.4,2453.89,202855,4.98E+13
20-10-2015,BAJAJ-AUTO,2465.4,2470,2475,2400,2432.35,2439.05,2439.18,243441,5.94E+13
21-10-2015,BAJAJ-AUTO,2439.05,2444,2538.1,2435,2522,2519.05,2500.83,1213789,3.04E+14
23-10-2015,BAJAJ-AUTO,2519.05,2532.85,2564.2,2506.05,2509.1,2515.65,2534.5,497453,1.26E+14
26-10-2015,BAJAJ-AUTO,2515.65,2530,2581.9,2530,2577.65,2575.6,2563.23,521901,1.34E+14
27-10-2015,BAJAJ-AUTO,2575.6,2566.05,2595,2555.05,2579.5,2582.15,2583.18,380147,9.82E+13
28-10-2015,BAJAJ-AUTO,2582.15,2580.1,2585,2558.3,2568.5,2570.4,2571.95,317563,8.17E+13
29-10-2015,BAJAJ-AUTO,2570.4,2572,2600,2562.65,2570.2,2577.3,2583.25,395616,1.02E+14
30-10-2015,BAJAJ-AUTO,2577.3,2575.1,2583,2539.95,2547.25,2550.45,2557.03,167715,4.29E+13
02-11-2015,BAJAJ-AUTO,2550.45,2542,2575,2392,2431,2432.65,2441.04,535525,1.31E+14
03-11-2015,BAJAJ-AUTO,2432.65,2444.95,2450.15,2411.1,2419.9,2424.55,2433.78,192324,4.68E+13
04-11-2015,BAJAJ-AUTO,2424.55,2435,2474,2435,2445.25,2449.05,2458.49,261171,6.42E+13
05-11-2015,BAJAJ-AUTO,2449.05,2449.95,2468.25,2405.3,2414,2414.3,2439.55,201885,4.93E+13
06-11-2015,BAJAJ-AUTO,2414.3,2411.1,2448.85,2411.1,2430,2429.45,2432.14,178321,4.34E+13
09-11-2015,BAJAJ-AUTO,2429.45,2394.8,2430,2382.55,2410.1,2409.1,2406.82,157878,3.80E+13
10-11-2015,BAJAJ-AUTO,2409.1,2401,2475,2381.65,2452.55,2457.45,2453.24,273391,6.71E+13
11-11-2015,BAJAJ-AUTO,2457.45,2465.2,2472,2432.7,2450,2453.3,2448.75,30457,7.46E+12
13-11-2015,BAJAJ-AUTO,2453.3,2440,2470,2367.05,2372,2380.45,2416.34,255389,6.17E+13
16-11-2015,BAJAJ-AUTO,2380.45,2374,2408.85,2344.15,2372,2372.6,2370.92,285955,6.78E+13
17-11-2015,BAJAJ-AUTO,2372.6,2384,2417.8,2355,2363.1,2365.3,2377.39,254396,6.05E+13
18-11-2015,BAJAJ-AUTO,2365.3,2369,2384.25,2336.5,2358.2,2342.9,2360.32,245945,5.81E+13
19-11-2015,BAJAJ-AUTO,2342.9,2361,2442.1,2361,2424.6,2428.25,2414.64,289124,6.98E+13
20-11-2015,BAJAJ-AUTO,2428.25,2427.95,2510,2425.25,2468.1,2476.65,2475.92,378408,9.37E+13
23-11-2015,BAJAJ-AUTO,2476.65,2481,2529,2481,2521.15,2522.75,2519.14,545369,1.37E+14
24-11-2015,BAJAJ-AUTO,2522.75,2515,2544.9,2471,2477,2476.8,2510.76,325768,8.18E+13
26-11-2015,BAJAJ-AUTO,2476.8,2494.8,2522.8,2405,2440,2448.15,2471.66,393155,9.72E+13
27-11-2015,BAJAJ-AUTO,2448.15,2433.05,2462.8,2425.1,2451.9,2447.85,2444.39,170413,4.17E+13
30-11-2015,BAJAJ-AUTO,2447.85,2458,2515,2452,2480.5,2479.25,2489.54,565457,1.41E+14
01-12-2015,BAJAJ-AUTO,2479.25,2490,2500,2460,2461,2464.65,2473.11,153290,3.79E+13
02-12-2015,BAJAJ-AUTO,2464.65,2470,2515,2426.35,2490,2500.6,2470.37,401153,9.91E+13
03-12-2015,BAJAJ-AUTO,2500.6,2499,2506.95,2473.75,2477.25,2480.2,2488.64,246228,6.13E+13
04-12-2015,BAJAJ-AUTO,2480.2,2455.2,2489.45,2455.2,2460.3,2472.55,2469.59,187184,4.62E+13
07-12-2015,BAJAJ-AUTO,2472.55,2471.05,2485,2442.1,2445,2449.75,2459.85,187375,4.61E+13
08-12-2015,BAJAJ-AUTO,2449.75,2440.5,2484,2430,2456.05,2462.65,2462.42,186909,4.60E+13
09-12-2015,BAJAJ-AUTO,2462.65,2463,2471.6,2383.25,2389.6,2389.3,2424.9,206433,5.01E+13
10-12-2015,BAJAJ-AUTO,2389.3,2391.6,2451.95,2391.6,2450.3,2443.25,2421.78,194126,4.70E+13
11-12-2015,BAJAJ-AUTO,2443.25,2454.7,2454.7,2404.95,2420,2416.25,2421.25,189746,4.59E+13
14-12-2015,BAJAJ-AUTO,2416.25,2412,2428,2375.1,2415,2409.2,2404.82,184395,4.43E+13
15-12-2015,BAJAJ-AUTO,2409.2,2409.1,2445.05,2391,2435,2437.3,2418.28,166399,4.02E+13
16-12-2015,BAJAJ-AUTO,2437.3,2462,2464,2430,2460.3,2452.7,2449.68,153649,3.76E+13
17-12-2015,BAJAJ-AUTO,2452.7,2460,2541.7,2455.6,2525,2531.1,2498.29,275504,6.88E+13
18-12-2015,BAJAJ-AUTO,2531.1,2490.25,2503,2460,2471.2,2469.55,2479.1,452519,1.12E+14
21-12-2015,BAJAJ-AUTO,2469.55,2489,2507,2472.85,2488,2489.5,2493.41,176689,4.41E+13
22-12-2015,BAJAJ-AUTO,2489.5,2489.95,2499.5,2470,2479,2476.25,2485.63,167772,4.17E+13
23-12-2015,BAJAJ-AUTO,2476.25,2494.9,2502.95,2468.2,2468.2,2473.4,2483.97,252059,6.26E+13
24-12-2015,BAJAJ-AUTO,2473.4,2496.9,2496.9,2467.65,2484.35,2482.9,2479.41,100232,2.49E+13
28-12-2015,BAJAJ-AUTO,2482.9,2483,2499,2483,2493.6,2492.55,2491.62,151653,3.78E+13
29-12-2015,BAJAJ-AUTO,2492.55,2496,2535.95,2496,2535,2530.45,2519.39,215967,5.44E+13
30-12-2015,BAJAJ-AUTO,2530.45,2540,2545,2510,2517,2514.05,2525.28,207046,5.23E+13
31-12-2015,BAJAJ-AUTO,2514.05,2515,2546.1,2504,2541,2532,2527.43,243382,6.15E+13
01-01-2016,BAJAJ-AUTO,2532,2530.1,2530.1,2511,2517,2518,2518.94,70853,1.78E+13
04-01-2016,BAJAJ-AUTO,2518,2490,2547.6,2475.45,2484.7,2483.35,2514.55,190056,4.78E+13
05-01-2016,BAJAJ-AUTO,2483.35,2500,2523.35,2491.45,2504,2502.35,2506.22,192154,4.82E+13
06-01-2016,BAJAJ-AUTO,2502.35,2492.2,2514.15,2473.5,2485,2485.5,2493.96,222912,5.56E+13
07-01-2016,BAJAJ-AUTO,2485.5,2475,2485,2406.85,2411.7,2419.25,2449.87,221180,5.42E+13
08-01-2016,BAJAJ-AUTO,2419.25,2432.5,2443.9,2360,2371.05,2375.85,2381.27,206203,4.91E+13
11-01-2016,BAJAJ-AUTO,2375.85,2359.9,2372.75,2329.9,2367.2,2360.5,2355.65,159001,3.75E+13
12-01-2016,BAJAJ-AUTO,2360.5,2361.5,2377.45,2337.15,2346.15,2344.35,2350.3,199864,4.70E+13
13-01-2016,BAJAJ-AUTO,2344.35,2355,2387.9,2332.2,2368.1,2369.7,2358.22,246183,5.81E+13
14-01-2016,BAJAJ-AUTO,2369.7,2349,2374.65,2323.1,2363,2362.45,2346.17,205015,4.81E+13
15-01-2016,BAJAJ-AUTO,2362.45,2369.95,2369.95,2313,2321,2322.15,2327.43,334940,7.80E+13
18-01-2016,BAJAJ-AUTO,2322.15,2310,2335.1,2236.8,2255,2249.9,2256.31,329495,7.43E+13
19-01-2016,BAJAJ-AUTO,2249.9,2259.95,2291,2234.4,2266.1,2266.3,2269.82,153092,3.47E+13
20-01-2016,BAJAJ-AUTO,2266.3,2240.5,2284.9,2230,2275.1,2278.35,2266.17,176561,4.00E+13
21-01-2016,BAJAJ-AUTO,2278.35,2280.05,2299.9,2256.05,2270,2272.95,2274.88,190801,4.34E+13
22-01-2016,BAJAJ-AUTO,2272.95,2279,2329.3,2274.15,2322.25,2318.85,2317.3,161259,3.74E+13
25-01-2016,BAJAJ-AUTO,2318.85,2323.3,2348,2315,2318,2327.3,2330.7,214198,4.99E+13
27-01-2016,BAJAJ-AUTO,2327.3,2333,2333,2285.05,2296,2302.85,2304.02,256991,5.92E+13
28-01-2016,BAJAJ-AUTO,2302.85,2301,2310.6,2255.7,2257,2263.4,2282.75,172772,3.94E+13
29-01-2016,BAJAJ-AUTO,2263.4,2270,2359.9,2263.55,2356,2341.95,2312.05,234367,5.42E+13
01-02-2016,BAJAJ-AUTO,2341.95,2360,2361.95,2310.1,2325.4,2327.9,2332.88,155264,3.62E+13
02-02-2016,BAJAJ-AUTO,2327.9,2310,2384.4,2300,2361.1,2364.1,2359.35,281676,6.65E+13
03-02-2016,BAJAJ-AUTO,2364.1,2345,2395,2335,2364.9,2347.65,2367.68,179941,4.26E+13
04-02-2016,BAJAJ-AUTO,2347.65,2370,2389.85,2295,2313,2310.65,2333.91,1147152,2.68E+14
05-02-2016,BAJAJ-AUTO,2310.65,2318.4,2378.95,2303.15,2366,2366.35,2349.04,261889,6.15E+13
08-02-2016,BAJAJ-AUTO,2366.35,2366.3,2388.8,2348,2354,2355.05,2369.04,80466,1.91E+13
09-02-2016,BAJAJ-AUTO,2355.05,2344,2390,2337.9,2385.9,2376.6,2363.87,166296,3.93E+13
10-02-2016,BAJAJ-AUTO,2376.6,2363.95,2387.9,2342,2377.7,2368.15,2361.4,194080,4.58E+13
11-02-2016,BAJAJ-AUTO,2368.15,2376.7,2386.95,2289.05,2310,2329.9,2356.45,310125,7.31E+13
12-02-2016,BAJAJ-AUTO,2329.9,2310,2328.8,2251,2304,2304.4,2281.07,326424,7.45E+13
15-02-2016,BAJAJ-AUTO,2304.4,2326,2372.3,2305,2359.9,2342.1,2326.86,308865,7.19E+13
16-02-2016,BAJAJ-AUTO,2342.1,2365,2368.7,2328.55,2330.2,2329.85,2339.72,293481,6.87E+13
17-02-2016,BAJAJ-AUTO,2329.85,2329.5,2369,2263.8,2365,2357.45,2304.39,248046,5.72E+13
18-02-2016,BAJAJ-AUTO,2357.45,2370.05,2417.65,2364.1,2405,2406.4,2395.73,318053,7.62E+13
19-02-2016,BAJAJ-AUTO,2406.4,2410,2467,2406.15,2463,2455.8,2440.82,310736,7.58E+13
22-02-2016,BAJAJ-AUTO,2455.8,2459,2485,2451.25,2477.05,2476.75,2472.79,199748,4.94E+13
23-02-2016,BAJAJ-AUTO,2476.75,2480,2480,2386.75,2386.75,2396.45,2416.22,220555,5.33E+13
24-02-2016,BAJAJ-AUTO,2396.45,2386.75,2408,2330.35,2335.95,2337.4,2354.54,297923,7.01E+13
25-02-2016,BAJAJ-AUTO,2337.4,2338,2352.85,2292.2,2322.6,2322,2315.71,530719,1.23E+14
26-02-2016,BAJAJ-AUTO,2322,2331.2,2351.9,2221.85,2239.15,2238.1,2248.42,524806,1.18E+14
29-02-2016,BAJAJ-AUTO,2238.1,2240,2268,2171.95,2200,2201.2,2210.19,660576,1.46E+14
01-03-2016,BAJAJ-AUTO,2201.2,2205.1,2267,2205.1,2259.7,2258.2,2255.64,481942,1.09E+14
02-03-2016,BAJAJ-AUTO,2258.2,2279.95,2318,2212.4,2232.75,2230.3,2261.78,809509,1.83E+14
03-03-2016,BAJAJ-AUTO,2230.3,2250,2286.2,2241,2279.95,2280.1,2269.75,557055,1.26E+14
04-03-2016,BAJAJ-AUTO,2280.1,2289.8,2324.1,2262.6,2320,2306.25,2290.09,339975,7.79E+13
08-03-2016,BAJAJ-AUTO,2306.25,2308,2339,2295.1,2320.85,2326.25,2323.3,203818,4.74E+13
09-03-2016,BAJAJ-AUTO,2326.25,2322.35,2335,2300,2311,2316.8,2319.47,295112,6.85E+13
10-03-2016,BAJAJ-AUTO,2316.8,2344.7,2344.7,2304.6,2322,2324.6,2322.9,139845,3.25E+13
11-03-2016,BAJAJ-AUTO,2324.6,2332.95,2347,2310.1,2325,2325.9,2331.5,122688,2.86E+13
14-03-2016,BAJAJ-AUTO,2325.9,2333,2333,2302.2,2316.8,2316.6,2315.39,214060,4.96E+13
15-03-2016,BAJAJ-AUTO,2316.6,2308,2328,2268.1,2281,2278.45,2303.89,379744,8.75E+13
16-03-2016,BAJAJ-AUTO,2278.45,2245.6,2259.65,2213,2250,2250,2243.43,364016,8.17E+13
17-03-2016,BAJAJ-AUTO,2250,2256.55,2283.3,2250.15,2270,2269.9,2268.85,379252,8.60E+13
18-03-2016,BAJAJ-AUTO,2269.9,2271,2308,2268.35,2300.45,2303.35,2294.58,284447,6.53E+13
21-03-2016,BAJAJ-AUTO,2303.35,2307.9,2320,2289.4,2316,2314.2,2305.14,179791,4.14E+13
22-03-2016,BAJAJ-AUTO,2314.2,2302,2322.8,2297.7,2308,2310.8,2309.12,394338,9.11E+13
23-03-2016,BAJAJ-AUTO,2310.8,2314.9,2364,2304.9,2356.85,2356.4,2337.11,258677,6.05E+13
28-03-2016,BAJAJ-AUTO,2356.4,2375.5,2375.5,2332.75,2358.9,2357.35,2350.46,210492,4.95E+13
29-03-2016,BAJAJ-AUTO,2357.35,2356.9,2374,2332,2345.8,2351.95,2353.26,143428,3.38E+13
30-03-2016,BAJAJ-AUTO,2351.95,2364,2440,2363,2415,2422.45,2411.53,379072,9.14E+13
31-03-2016,BAJAJ-AUTO,2422.45,2418,2457,2398.6,2402.25,2405.95,2424.55,487678,1.18E+14
01-04-2016,BAJAJ-AUTO,2405.95,2410,2427.4,2378,2427.4,2419.85,2405.79,238387,5.74E+13
04-04-2016,BAJAJ-AUTO,2419.85,2430,2477.7,2427.2,2444.65,2448.25,2450.12,188472,4.62E+13
05-04-2016,BAJAJ-AUTO,2448.25,2449.9,2470,2386.3,2392,2394.85,2413.68,189320,4.57E+13
06-04-2016,BAJAJ-AUTO,2394.85,2397.9,2425,2386.5,2386.5,2395.2,2400.86,110752,2.66E+13
07-04-2016,BAJAJ-AUTO,2395.2,2387,2395.2,2354.3,2378.25,2378.45,2372.61,140705,3.34E+13
08-04-2016,BAJAJ-AUTO,2378.45,2369.95,2404.85,2350.5,2398.5,2389.45,2384.98,214592,5.12E+13
11-04-2016,BAJAJ-AUTO,2389.45,2397.95,2439,2373,2428.05,2433.85,2408.14,134590,3.24E+13
12-04-2016,BAJAJ-AUTO,2433.85,2433.85,2468.05,2433.75,2460.95,2459.7,2453.28,171855,4.22E+13
13-04-2016,BAJAJ-AUTO,2459.7,2474.7,2614.5,2473,2570.1,2582.5,2548.5,474377,1.21E+14
18-04-2016,BAJAJ-AUTO,2582.5,2605,2609.9,2531,2542,2544.45,2554.68,238512,6.09E+13
20-04-2016,BAJAJ-AUTO,2544.45,2546.7,2572.4,2512.3,2530,2532.8,2544.78,215577,5.49E+13
21-04-2016,BAJAJ-AUTO,2532.8,2532,2548,2485,2486,2496.45,2506,177164,4.44E+13
22-04-2016,BAJAJ-AUTO,2496.45,2489.65,2554,2479,2525,2522.15,2524.77,223129,5.63E+13
25-04-2016,BAJAJ-AUTO,2522.15,2512.75,2559.9,2512.75,2547,2543.75,2545.9,251692,6.41E+13
26-04-2016,BAJAJ-AUTO,2543.75,2541,2559.5,2506.55,2540.05,2548.1,2537.53,280095,7.11E+13
27-04-2016,BAJAJ-AUTO,2548.1,2551.25,2583.15,2537.25,2551,2548.25,2557.08,204441,5.23E+13
28-04-2016,BAJAJ-AUTO,2548.25,2536.05,2568.6,2481,2482.2,2487.5,2508.53,285060,7.15E+13
29-04-2016,BAJAJ-AUTO,2487.5,2487,2500.75,2462.85,2487,2491.95,2482.77,176707,4.39E+13
02-05-2016,BAJAJ-AUTO,2491.95,2484,2525,2450.1,2481,2477.95,2476.8,185691,4.60E+13
03-05-2016,BAJAJ-AUTO,2477.95,2475,2498.9,2450.1,2461.5,2462.85,2468.22,334288,8.25E+13
04-05-2016,BAJAJ-AUTO,2462.85,2454.5,2480.55,2451,2456.2,2460.3,2461.4,132511,3.26E+13
05-05-2016,BAJAJ-AUTO,2460.3,2463,2488.3,2446.35,2458,2453.3,2464.11,127867,3.15E+13
06-05-2016,BAJAJ-AUTO,2453.3,2446.55,2453.75,2430.1,2439,2435.2,2439.75,118418,2.89E+13
09-05-2016,BAJAJ-AUTO,2435.2,2435,2537,2431.05,2537,2527.15,2500.98,180905,4.52E+13
10-05-2016,BAJAJ-AUTO,2527.15,2529.8,2540,2500,2533,2530.05,2518.15,159486,4.02E+13
11-05-2016,BAJAJ-AUTO,2530.05,2500,2554.8,2496.45,2516.9,2517.25,2526.67,191358,4.83E+13
12-05-2016,BAJAJ-AUTO,2517.25,2512.3,2558,2512.3,2550,2549.05,2542.54,166196,4.23E+13
13-05-2016,BAJAJ-AUTO,2549.05,2540.6,2545,2508.5,2520,2517.7,2520.64,168060,4.24E+13
16-05-2016,BAJAJ-AUTO,2517.7,2520.1,2526.2,2455,2518.7,2512.1,2493.29,163404,4.07E+13
17-05-2016,BAJAJ-AUTO,2512.1,2525,2535,2496.25,2509,2506.55,2516.66,164096,4.13E+13
18-05-2016,BAJAJ-AUTO,2506.55,2488,2501.95,2455,2460.25,2461.7,2465.49,293238,7.23E+13
19-05-2016,BAJAJ-AUTO,2461.7,2468,2471.6,2422.5,2424,2435.45,2446.35,226925,5.55E+13
20-05-2016,BAJAJ-AUTO,2435.45,2437,2461.55,2427,2453.3,2453,2447.58,137638,3.37E+13
23-05-2016,BAJAJ-AUTO,2453,2461,2464,2408.6,2412.85,2421.8,2427.17,270512,6.57E+13
24-05-2016,BAJAJ-AUTO,2421.8,2421,2421,2364.35,2379,2379.4,2383.26,208394,4.97E+13
25-05-2016,BAJAJ-AUTO,2379.4,2404.85,2504.95,2376.45,2484,2475.3,2455.87,1132838,2.78E+14
26-05-2016,BAJAJ-AUTO,2475.3,2494,2517.75,2475,2500.6,2505.15,2499.09,581544,1.45E+14
27-05-2016,BAJAJ-AUTO,2505.15,2505,2581.95,2487,2560,2563.7,2541.91,326701,8.30E+13
30-05-2016,BAJAJ-AUTO,2563.7,2583,2614.95,2570.6,2601.6,2607.15,2597.31,281067,7.30E+13
31-05-2016,BAJAJ-AUTO,2607.15,2605,2642,2603,2617.15,2618.35,2622.07,447826,1.17E+14
01-06-2016,BAJAJ-AUTO,2618.35,2635,2635,2600,2612,2603.8,2612.41,163603,4.27E+13
02-06-2016,BAJAJ-AUTO,2603.8,2585.05,2602.05,2556.6,2595,2594.95,2581.41,219851,5.68E+13
03-06-2016,BAJAJ-AUTO,2594.95,2595.6,2659.15,2595,2625.15,2639.2,2640.51,293506,7.75E+13
06-06-2016,BAJAJ-AUTO,2639.2,2641.8,2650,2619.1,2630,2630,2633.06,200798,5.29E+13
07-06-2016,BAJAJ-AUTO,2630,2649.85,2658,2625.2,2640,2640.75,2644.35,238210,6.30E+13
08-06-2016,BAJAJ-AUTO,2640.75,2640.75,2655.75,2624,2633,2632.35,2639.95,235110,6.21E+13
09-06-2016,BAJAJ-AUTO,2632.35,2634.3,2635.35,2577.1,2590.6,2592.35,2600.42,226078,5.88E+13
10-06-2016,BAJAJ-AUTO,2592.35,2590,2623.6,2565,2580.95,2579.95,2588.19,134463,3.48E+13
13-06-2016,BAJAJ-AUTO,2579.95,2566,2594.7,2554,2589.9,2583.75,2572.46,122703,3.16E+13
14-06-2016,BAJAJ-AUTO,2583.75,2585.05,2586.05,2550,2557.1,2560.75,2560.77,164026,4.20E+13
15-06-2016,BAJAJ-AUTO,2560.75,2570.5,2610.1,2565.15,2605,2603.55,2593.14,220412,5.72E+13
16-06-2016,BAJAJ-AUTO,2603.55,2582,2589.55,2550,2571,2567.1,2564.44,223474,5.73E+13
17-06-2016,BAJAJ-AUTO,2567.1,2573,2589,2555.6,2572,2581.4,2575.01,137960,3.55E+13
20-06-2016,BAJAJ-AUTO,2581.4,2550,2624.45,2550,2612.05,2617.9,2604.42,150107,3.91E+13
21-06-2016,BAJAJ-AUTO,2617.9,2620,2653.8,2612.25,2629.05,2636.25,2637.17,255537,6.74E+13
22-06-2016,BAJAJ-AUTO,2636.25,2636.25,2639.55,2613.5,2626.95,2632.15,2628.47,142146,3.74E+13
23-06-2016,BAJAJ-AUTO,2632.15,2630,2666,2601,2652,2652,2639.72,276005,7.29E+13
24-06-2016,BAJAJ-AUTO,2652,2600,2684.75,2554.85,2662.45,2678.8,2633.85,341530,9.00E+13
27-06-2016,BAJAJ-AUTO,2678.8,2690,2703,2643.6,2646.7,2648.45,2666.14,274105,7.31E+13
28-06-2016,BAJAJ-AUTO,2648.45,2662,2669.7,2615,2630,2624.4,2641.28,277647,7.33E+13
29-06-2016,BAJAJ-AUTO,2624.4,2647.8,2650,2632,2647,2645.85,2642.2,329314,8.70E+13
30-06-2016,BAJAJ-AUTO,2645.85,2658,2700,2655,2699,2689.95,2681.7,457899,1.23E+14
01-07-2016,BAJAJ-AUTO,2689.95,2697.5,2719.95,2665.05,2667,2671.25,2691.57,307070,8.26E+13
04-07-2016,BAJAJ-AUTO,2671.25,2680,2690,2645,2655,2652.8,2658.47,185737,4.94E+13
05-07-2016,BAJAJ-AUTO,2652.8,2645,2648.95,2602.65,2611.05,2612.15,2613.85,209086,5.47E+13
07-07-2016,BAJAJ-AUTO,2612.15,2608.5,2625,2590,2608.1,2610.55,2607,205355,5.35E+13
08-07-2016,BAJAJ-AUTO,2610.55,2620,2635,2600,2601,2604.6,2611.92,147732,3.86E+13
11-07-2016,BAJAJ-AUTO,2604.6,2626,2658,2626,2652,2649.05,2646.03,180070,4.76E+13
12-07-2016,BAJAJ-AUTO,2649.05,2657,2675,2635.1,2650,2651.8,2655.63,193652,5.14E+13
13-07-2016,BAJAJ-AUTO,2651.8,2660,2668,2630.2,2648,2657.1,2648.86,147655,3.91E+13
14-07-2016,BAJAJ-AUTO,2657.1,2643,2674,2641,2660,2665.1,2661.92,134930,3.59E+13
15-07-2016,BAJAJ-AUTO,2665.1,2668.5,2700,2667.4,2694.8,2695.6,2688.71,207722,5.59E+13
18-07-2016,BAJAJ-AUTO,2695.6,2714.45,2763,2706,2755.1,2755.35,2749.18,362174,9.96E+13
19-07-2016,BAJAJ-AUTO,2755.35,2760.1,2764,2745,2761.9,2758.85,2752.86,343673,9.46E+13
20-07-2016,BAJAJ-AUTO,2758.85,2761.75,2793,2746.25,2783.4,2779.35,2779.59,380227,1.06E+14
21-07-2016,BAJAJ-AUTO,2779.35,2787.1,2801.85,2762,2767.2,2770.6,2778.49,239917,6.67E+13
22-07-2016,BAJAJ-AUTO,2770.6,2765.2,2767.2,2715.5,2720,2720.6,2728.31,214012,5.84E+13
25-07-2016,BAJAJ-AUTO,2720.6,2720,2754.1,2680,2697,2700.85,2706.2,300696,8.14E+13
26-07-2016,BAJAJ-AUTO,2700.85,2705,2715.8,2660.2,2667.25,2673.95,2688.95,291824,7.85E+13
27-07-2016,BAJAJ-AUTO,2673.95,2675,2727.05,2621.2,2665,2670.15,2666.55,1179297,3.14E+14
28-07-2016,BAJAJ-AUTO,2670.15,2671.7,2711.75,2653,2657.9,2660.5,2674.82,473920,1.27E+14
29-07-2016,BAJAJ-AUTO,2660.5,2660,2724.2,2660,2702,2700.8,2706.8,321171,8.69E+13
01-08-2016,BAJAJ-AUTO,2700.8,2710.1,2780,2710.1,2744,2736.15,2749.2,458487,1.26E+14
02-08-2016,BAJAJ-AUTO,2736.15,2749.9,2780,2726.2,2745,2747.65,2755.17,285707,7.87E+13
03-08-2016,BAJAJ-AUTO,2747.65,2743.1,2758.5,2705,2710.1,2714.85,2729.77,180584,4.93E+13
04-08-2016,BAJAJ-AUTO,2714.85,2738,2774.9,2724,2744,2744,2753.7,251834,6.93E+13
05-08-2016,BAJAJ-AUTO,2744,2754.3,2881,2750,2879,2862.1,2828.11,419350,1.19E+14
08-08-2016,BAJAJ-AUTO,2862.1,2872.1,2918.05,2860.15,2864.8,2871.45,2888.33,242032,6.99E+13
09-08-2016,BAJAJ-AUTO,2871.45,2871.9,2893.75,2833.8,2863.1,2866.8,2868.03,225096,6.46E+13
10-08-2016,BAJAJ-AUTO,2866.8,2862.2,2902,2845.15,2851.05,2856,2876.45,203530,5.85E+13
11-08-2016,BAJAJ-AUTO,2856,2860,2888.8,2825,2842.95,2846.35,2854.61,152651,4.36E+13
12-08-2016,BAJAJ-AUTO,2846.35,2846,2904,2840,2866.65,2868.7,2878.71,179931,5.18E+13
16-08-2016,BAJAJ-AUTO,2868.7,2872.25,2897.3,2840,2890,2883.05,2870.24,196703,5.65E+13
17-08-2016,BAJAJ-AUTO,2883.05,2892.4,2951.8,2883.05,2931.65,2939.65,2932.35,289452,8.49E+13
18-08-2016,BAJAJ-AUTO,2939.65,2933,2958.25,2925,2942.3,2946.1,2949.53,139176,4.11E+13
19-08-2016,BAJAJ-AUTO,2946.1,2946.1,2948.95,2920.5,2930.7,2933.2,2932.97,92809,2.72E+13
22-08-2016,BAJAJ-AUTO,2933.2,2933,2950,2908.05,2930,2924.9,2924.13,167024,4.88E+13
23-08-2016,BAJAJ-AUTO,2924.9,2923.9,2923.9,2868,2885,2878.8,2885.66,164538,4.75E+13
24-08-2016,BAJAJ-AUTO,2878.8,2885,2900.75,2851,2873,2869.7,2868.9,189493,5.44E+13
25-08-2016,BAJAJ-AUTO,2869.7,2894,2903.95,2849.05,2866.35,2862.4,2870.25,196374,5.64E+13
26-08-2016,BAJAJ-AUTO,2862.4,2877.4,2877.4,2845.05,2853.25,2858.25,2858.94,172603,4.93E+13
29-08-2016,BAJAJ-AUTO,2858.25,2867.8,2904,2809.05,2901,2887.85,2856.27,129976,3.71E+13
30-08-2016,BAJAJ-AUTO,2887.85,2897.05,3010,2897.05,2975,2978.9,2971.86,421580,1.25E+14
31-08-2016,BAJAJ-AUTO,2978.9,2982,3037.75,2969.9,2975.5,2978.5,2997.24,345001,1.03E+14
01-09-2016,BAJAJ-AUTO,2978.5,2978.5,3018.3,2955.35,2990,2999,3001.76,193060,5.80E+13
02-09-2016,BAJAJ-AUTO,2999,2970.05,3015,2924.3,2999,2998.05,2977.79,350046,1.04E+14
06-09-2016,BAJAJ-AUTO,2998.05,2996,3035.45,2990,3010,3004.8,3012,214998,6.48E+13
07-09-2016,BAJAJ-AUTO,3004.8,3020,3020,2980,2980,2985.8,2993.58,159864,4.79E+13
08-09-2016,BAJAJ-AUTO,2985.8,2980,3120,2980,3084,3088.7,3083.74,406556,1.25E+14
09-09-2016,BAJAJ-AUTO,3088.7,3091.9,3107.2,3017.25,3023.1,3036.45,3045.7,233241,7.10E+13
12-09-2016,BAJAJ-AUTO,3036.45,2970,2977.7,2926,2953,2954.9,2948.95,161009,4.75E+13
14-09-2016,BAJAJ-AUTO,2954.9,2964,2994.45,2939.55,2965,2971.55,2959.44,257712,7.63E+13
15-09-2016,BAJAJ-AUTO,2971.55,2971,2978,2925.15,2929.75,2931.75,2947.17,232030,6.84E+13
16-09-2016,BAJAJ-AUTO,2931.75,2932.9,3031,2932.9,2974.75,2981.6,2994.43,349528,1.05E+14
19-09-2016,BAJAJ-AUTO,2981.6,2984.85,3012.3,2940,2945,2945.85,2958.6,192976,5.71E+13
20-09-2016,BAJAJ-AUTO,2945.85,2923.8,2956,2875,2888.3,2886.95,2897.62,315212,9.13E+13
21-09-2016,BAJAJ-AUTO,2886.95,2889,2966.5,2857.05,2899.65,2902.65,2924.96,472910,1.38E+14
22-09-2016,BAJAJ-AUTO,2902.65,2936,2972.95,2916.65,2925.7,2926.75,2938.5,271251,7.97E+13
23-09-2016,BAJAJ-AUTO,2926.75,2926,2954.2,2912.6,2928,2929.65,2935.85,334216,9.81E+13
26-09-2016,BAJAJ-AUTO,2929.65,2924,2933,2878,2889,2891.6,2899.04,287196,8.33E+13
